serial_num	species	lib_type	srr_number	URL	title	A1	C1	G1	T1	N1	A2	C2	G2	T2	N2	A3	C3	G3	T3	N3	A4	C4	G4	T4	N4	A5	C5	G5	T5	N5	A6	C6	G6	T6	N6	A7	C7	G7	T7	N7	A8	C8	G8	T8	N8	A9	C9	G9	T9	N9	A10	C10	G10	T10	N10	A11	C11	G11	T11	N11	A12	C12	G12	T12	N12	A13	C13	G13	T13	N13	A14	C14	G14	T14	N14	A15	C15	G15	T15	N15	A16	C16	G16	T16	N16	A17	C17	G17	T17	N17	A18	C18	G18	T18	N18	A19	C19	G19	T19	N19	A20	C20	G20	T20	N20	A21	C21	G21	T21	N21	A22	C22	G22	T22	N22	A23	C23	G23	T23	N23	A24	C24	G24	T24	N24	A25	C25	G25	T25	N25	A26	C26	G26	T26	N26	A27	C27	G27	T27	N27	A28	C28	G28	T28	N28	A29	C29	G29	T29	N29	A30	C30	G30	T30	N30	A31	C31	G31	T31	N31	A32	C32	G32	T32	N32	A33	C33	G33	T33	N33	A34	C34	G34	T34	N34	A35	C35	G35	T35	N35	A36	C36	G36	T36	N36	A37	C37	G37	T37	N37	A38	C38	G38	T38	N38	A39	C39	G39	T39	N39	A40	C40	G40	T40	N40	A41	C41	G41	T41	N41	A42	C42	G42	T42	N42	A43	C43	G43	T43	N43	A44	C44	G44	T44	N44	A45	C45	G45	T45	N45	A46	C46	G46	T46	N46	A47	C47	G47	T47	N47	A48	C48	G48	T48	N48	A49	C49	G49	T49	N49	A50	C50	G50	T50	N50	
7112	Mus musculus	ATAC-seq	SRR8310039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/009/SRR8310039/SRR8310039.fastq.gz	Loss-of-function of PTPN2 promotes pathogenic loss of FoxP3+ in RORgt+ Tregs [ATAC-seq]	20	25	42	10	0	20	24	17	36	0	22	28	19	29	0	16	33	13	36	0	35	14	14	34	0	35	13	33	17	0	30	19	29	21	0	36	18	25	20	0	14	39	25	20	0	29	20	14	35	0	21	20	35	22	0	26	21	21	30	0	21	24	30	23	0	22	30	20	27	0	30	23	23	22	0	29	21	22	26	0	28	22	22	27	0	28	21	21	28	0	27	22	22	27	0	27	21	22	27	0	27	23	22	27	0	28	21	22	27	0	27	22	22	26	0	27	21	22	27	0	27	22	22	27	0	28	22	21	27	0	27	22	22	27	0	28	22	21	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	28	22	21	27	0	27	22	22	27	0	28	21	21	28	0	21	30	21	26	0	28	21	21	28	0	27	23	21	27	0	27	22	21	28	0	27	22	22	28	0	27	21	22	28	0	27	22	22	28	0	27	22	21	28	0	27	22	21	28	0	27	22	21	28	0	27	22	21	28	0	26	22	21	28	0	26	22	21	29	0	27	22	20	28	0	26	22	21	29	0	27	22	20	29	0
6430	Homo sapiens	ATAC-seq	SRR8633116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8633116/SRR8633116.fastq.gz	Single-cell RNA sequencing-based CRISPRi screening resolves molecular drivers of early human endoderm development [set 2]	21	26	40	11	0	21	26	18	33	0	23	29	18	28	0	17	33	14	35	0	36	15	14	34	0	35	15	33	16	0	29	19	28	21	0	33	20	25	20	0	16	38	24	21	0	27	22	17	32	0	23	21	34	20	0	26	24	21	28	0	20	25	29	23	0	21	31	21	25	0	29	24	24	22	0	28	23	23	25	0	27	23	21	27	0	27	23	22	27	0	27	22	22	28	0	28	22	22	27	0	27	22	22	26	0	27	22	22	27	0	27	22	23	27	0	27	22	22	26	0	27	22	23	27	0	27	23	22	27	0	27	23	22	27	0	27	22	21	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	21	27	0	27	22	21	28	0	26	22	22	28	0	26	22	22	28	0	27	23	22	26	0	26	22	22	27	0	27	22	22	27	0	26	23	21	28	0	25	23	22	28	0	25	24	21	28	0	25	24	21	28	0	24	23	21	30	0	24	23	20	30	0	24	23	20	30	0	24	24	20	30	0	25	24	19	30	0	25	24	19	31	0	26	23	19	30	0	26	23	19	30	0
6583	Mus musculus	ATAC-seq	SRR8503069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR850/009/SRR8503069/SRR8503069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR850/009/SRR8503069/SRR8503069_2.fastq.gz	Chromatin remodeling mediated by ARID1A is indispensable for normal hematopoiesis in mice (ATAC-Seq)	
5817	Mus musculus	ATAC-seq	SRR8284490	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/000/SRR8284490/SRR8284490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/000/SRR8284490/SRR8284490_2.fastq.gz	A Preformed Chromatin Architecture Ensures Robust Shh Transcription during Limb Development [ATAC-seq]	19	26	41	11	0	20	25	18	35	0	22	29	19	29	0	16	33	14	35	0	35	15	15	34	0	35	14	33	16	0	29	19	29	20	0	34	19	26	20	0	15	38	25	21	0	28	21	16	34	0	22	20	35	21	0	26	23	20	29	0	20	25	29	24	0	21	30	21	26	0	29	24	24	22	0	28	22	22	25	0	28	22	22	27	0	27	21	22	27	0	27	22	22	27	0	27	22	22	27	0	27	23	22	27	0	27	22	22	27	0	27	22	22	26	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	28	22	22	27	0	27	22	22	27	0	27	22	22	27	0	28	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	28	0	27	22	21	28	0	27	22	22	27	0	27	22	22	28	0	26	22	22	28	0	27	22	22	28	0	27	22	22	27	0	26	22	21	28	0	27	22	21	28	0	27	22	21	28	0	27	22	22	28	0	27	22	21	28	0
5780	Mus musculus	ATAC-seq	SRR7820999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR782/009/SRR7820999/SRR7820999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR782/009/SRR7820999/SRR7820999_2.fastq.gz	TCF-1 regulation of CD8+ T cell chromatin accessibility	23	25	39	12	0	22	23	16	36	0	25	25	18	30	0	18	29	13	38	0	36	13	13	36	0	37	14	29	19	0	31	18	26	24	0	36	17	23	22	0	16	35	23	24	0	28	20	15	35	0	24	19	31	24	0	28	21	19	31	0	23	22	27	26	0	24	27	19	28	0	32	21	21	23	0	30	20	21	27	0	30	20	19	29	0	29	20	19	29	0	29	20	20	29	0	30	20	19	29	0	29	21	20	28	0	29	20	20	28	0	29	20	20	28	0	29	20	20	29	0	29	20	20	29	0	29	20	19	29	0	30	20	20	28	0	29	20	20	29	0	29	20	19	29	0	29	21	19	29	0	28	20	20	30	0	29	20	20	29	0	29	20	20	29	0	29	19	20	30	0	29	20	20	29	0	29	20	20	29	0	28	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	30	0	28	20	20	30	0	28	20	20	29	0	28	20	20	30	0	29	20	19	30	0	28	20	20	30	0	28	21	20	30	0	28	20	20	30	0	29	21	19	30	0	28	20	20	30	0	28	21	19	30	0
4782	Homo sapiens	ATAC-seq	SRR8543053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR854/003/SRR8543053/SRR8543053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR854/003/SRR8543053/SRR8543053_2.fastq.gz	Integrative vascular endothelial cell genomics identify AIDA as a coronary artery disease candidate gene (ATACseq)	19	23	42	14	0	21	24	17	37	0	25	27	16	31	0	16	32	11	39	0	37	13	11	36	0	31	15	31	21	0	27	22	25	24	0	31	19	24	24	0	19	40	17	22	0	25	21	17	35	0	27	20	27	24	0	30	22	20	27	0	25	21	29	22	0	26	24	19	29	0	29	22	22	24	0	26	22	20	30	0	29	15	26	28	0	30	23	20	25	0	26	19	19	33	0	26	22	17	33	0	32	23	16	28	0	28	20	21	29	0	27	20	25	26	0	25	22	23	28	0	24	22	22	30	0	26	23	16	34	0	28	16	24	30	0	25	24	19	30	0	26	18	20	35	0	27	23	17	32	0	26	23	18	31	0	20	20	20	38	0	33	21	19	24	0	20	24	23	31	0	26	18	19	34	0	25	30	18	25	0	26	22	23	27	0	28	21	21	28	0	27	17	29	26	0	29	20	26	23	0	26	21	24	28	0	30	23	19	26	0	30	20	17	32	0	26	17	29	26	0	30	20	25	24	0	29	26	19	24	0	27	21	19	31	0	31	21	19	28	0	31	20	19	28	0	27	20	23	28	0
4125	Homo sapiens	ATAC-seq	SRR7629152	ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/002/SRR7629152/SRR7629152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/002/SRR7629152/SRR7629152_2.fastq.gz	ATAC-seq of MCF-7 cells post ligand treatment	
2048	Mus musculus	ATAC-seq	SRR10279659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/059/SRR10279659/SRR10279659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/059/SRR10279659/SRR10279659_2.fastq.gz	Transposition of native chromatin (ATACseq) of tumour-exposed Tregs from IL33 genetical deficient mice	19	27	42	10	0	19	27	19	33	0	19	31	21	27	0	15	36	15	32	0	34	16	16	32	0	32	15	36	15	0	28	20	32	18	0	32	20	27	18	0	14	39	25	20	0	25	24	18	31	0	21	21	37	19	0	23	25	22	27	0	18	26	32	21	0	20	33	22	23	0	27	26	26	20	0	25	25	25	23	0	25	24	24	24	0	25	24	24	25	0	24	24	25	25	0	25	24	24	25	0	24	25	25	24	0	25	24	25	24	0	25	25	25	24	0	24	25	25	24	0	24	25	25	24	0	24	25	24	25	0	24	25	24	24	0	24	25	24	24	0	24	25	24	24	0	24	25	24	25	0	24	25	25	24	0	24	25	24	25	0	24	25	24	25	0	24	25	24	25	0	24	25	24	25	0	24	25	24	25	0	23	26	24	25	0	23	26	24	26	0	22	25	24	26	0	22	25	24	26	0	22	26	23	27	0	22	26	23	27	0	21	26	23	28	0	21	26	22	29	0	21	26	21	29	0	21	26	21	30	0	22	26	21	29	0	23	26	20	30	0	23	26	20	29	0	24	26	20	28	0
5268	Mus musculus	ATAC-seq	SRR8428748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428748/SRR8428748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8428748/SRR8428748_2.fastq.gz	EOMES-dependent epigenetic reprogramming during CD8 T cell development leads to acquisition of memory traits (ATAC-Seq)	21	25	40	11	0	21	25	18	34	0	22	27	19	29	0	17	32	14	36	0	35	15	14	34	0	35	15	31	17	0	29	19	28	22	0	34	19	25	21	0	15	37	24	22	0	27	22	16	33	0	23	20	34	22	0	26	23	20	29	0	21	24	29	25	0	23	29	20	26	0	30	23	23	22	0	28	22	23	25	0	28	22	21	27	0	28	21	21	28	0	27	22	22	27	0	28	22	21	27	0	27	22	22	27	0	27	22	22	27	0	28	22	22	27	0	28	22	22	27	0	27	22	22	27	0	27	22	21	28	0	28	22	22	27	0	27	22	22	28	0	27	22	21	27	0	27	23	21	27	0	26	22	22	28	0	28	22	22	27	0	28	22	22	27	0	27	21	22	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	23	27	0	27	22	22	27	0	27	22	22	27	0	26	23	22	27	0	27	22	22	27	0	28	22	21	27	0	27	22	22	27	0	27	22	22	27	0
7981	Mus musculus	ATAC-seq	SRR6059608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6059608/SRR6059608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6059608/SRR6059608_2.fastq.gz	Defining transcription factor networks that govers SCC growth [ATAC-seq]	24	23	38	12	0	23	23	17	36	0	26	24	17	31	0	18	27	12	40	0	37	12	12	37	0	40	12	27	19	0	32	17	25	25	0	36	17	22	23	0	17	34	22	25	0	28	20	15	35	0	26	18	30	24	0	29	21	18	31	0	23	21	26	28	0	25	26	19	28	0	33	21	20	23	0	31	20	20	27	0	32	19	18	29	0	31	19	18	30	0	30	18	19	31	0	31	19	18	30	0	31	19	19	29	0	30	19	19	30	0	30	19	19	29	0	31	19	19	30	0	30	19	19	30	0	30	19	19	31	0	31	19	19	29	0	29	19	19	31	0	30	19	19	30	0	30	20	18	30	0	28	19	19	32	0	31	19	18	30	0	31	19	18	30	0	29	19	19	31	0	30	19	19	30	0	30	19	19	30	0	28	19	19	31	0	30	19	19	31	0	30	19	18	30	0	29	20	19	31	0	29	20	18	31	0	28	21	18	31	0	27	20	18	32	0	28	20	18	32	0	28	20	18	32	0	27	21	18	32	0	28	20	17	32	0	28	21	17	32	0	28	21	17	33	0	28	20	17	33	0
1004	Mus musculus	ATAC-seq	SRR9732543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR973/003/SRR9732543/SRR9732543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR973/003/SRR9732543/SRR9732543_2.fastq.gz	Dynamic regulation of chromatin accessibility by pluripotency transcription factors across the cell cycle [OCT4-AID ATAC-seq]	
9026	Homo sapiens	ATAC-seq	SRR7290301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR729/001/SRR7290301/SRR7290301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR729/001/SRR7290301/SRR7290301_2.fastq.gz	Compare chromatin open regions (OCRs) between PTEN-KD and PTEN/BRG1-KD 22RV-1 cells by ATAC-Seq	21	26	39	12	0	20	26	19	32	0	22	29	20	27	0	17	34	15	32	0	34	16	16	32	0	33	16	33	16	0	29	20	29	21	0	32	21	26	19	0	16	38	24	21	0	27	23	17	31	0	23	21	34	20	0	25	25	21	27	0	20	25	30	23	0	22	31	21	24	0	29	24	24	21	0	27	24	24	23	0	27	23	23	25	0	27	23	22	26	0	27	23	23	26	0	27	23	23	25	0	27	23	23	24	0	27	23	23	25	0	27	23	23	25	0	27	23	23	25	0	26	23	23	25	0	27	23	23	26	0	27	23	22	26	0	26	23	23	26	0	27	23	23	26	0	27	23	22	26	0	27	23	23	25	0	27	23	23	25	0	27	23	23	25	0	26	23	23	26	0	26	23	23	25	0	27	23	23	25	0	27	23	23	25	0	27	23	23	26	0	27	23	23	26	0	26	23	23	26	0	27	23	23	25	0	27	23	23	25	0	26	23	23	26	0	27	23	23	25	0	26	24	23	25	0	27	23	23	25	0	27	23	23	25	0	27	23	22	26	0	27	23	23	26	0	27	23	23	25	0
